entry,at,order
"""Sai @ 0Y4I9d7s02"" collected 50 from pot with Straight (combination: 6♣, 5♠, 4♣, 3♠, 2♣)",2024-10-14T04:56:01.974Z,172888176197401
"""Sai @ 0Y4I9d7s02"" shows a 7♥, 10♥, 4♣, 5♠.",2024-10-14T04:56:01.974Z,172888176197400
"""Taiyo @ oRLZGd29jc"" checks",2024-10-14T04:56:01.074Z,172888176107400
"""Sai @ 0Y4I9d7s02"" checks",2024-10-14T04:55:58.581Z,172888175858100
"River: 3♠, 2♣, Q♠, 10♣ [6♣]",2024-10-14T04:55:57.345Z,172888175734500
"""Sai @ 0Y4I9d7s02"" calls 15",2024-10-14T04:55:56.514Z,172888175651400
"""Taiyo @ oRLZGd29jc"" bets 15",2024-10-14T04:55:53.578Z,172888175357800
"""Sai @ 0Y4I9d7s02"" checks",2024-10-14T04:55:49.760Z,172888174976000
"Turn: 3♠, 2♣, Q♠ [10♣]",2024-10-14T04:55:48.737Z,172888174873700
"""Sai @ 0Y4I9d7s02"" calls 4",2024-10-14T04:55:47.862Z,172888174786200
"""Taiyo @ oRLZGd29jc"" bets 4",2024-10-14T04:55:44.805Z,172888174480500
"""Sai @ 0Y4I9d7s02"" checks",2024-10-14T04:55:41.760Z,172888174176000
"Flop:  [3♠, 2♣, Q♠]",2024-10-14T04:55:40.430Z,172888174043000
"""Sai @ 0Y4I9d7s02"" calls 6",2024-10-14T04:55:39.608Z,172888173960800
"""Taiyo @ oRLZGd29jc"" raises to 6",2024-10-14T04:55:35.837Z,172888173583700
"""Sai @ 0Y4I9d7s02"" posts a big blind of 2",2024-10-14T04:55:32.024Z,172888173202405
"""Taiyo @ oRLZGd29jc"" posts a small blind of 1",2024-10-14T04:55:32.024Z,172888173202404
"Player stacks: #3 ""Sai @ 0Y4I9d7s02"" (174) | #7 ""Taiyo @ oRLZGd29jc"" (682)",2024-10-14T04:55:32.024Z,172888173202401
"-- starting hand #285 (id: tnqa0nnrlyj2)  (Pot Limit Omaha Hi) (dealer: ""Taiyo @ oRLZGd29jc"") --",2024-10-14T04:55:32.024Z,172888173202400
"-- ending hand #284 --",2024-10-14T04:55:29.072Z,172888172907202
"""Sai @ 0Y4I9d7s02"" collected 4 from pot",2024-10-14T04:55:29.072Z,172888172907201
"Uncalled bet of 4 returned to ""Sai @ 0Y4I9d7s02""",2024-10-14T04:55:29.072Z,172888172907200
"""Taiyo @ oRLZGd29jc"" folds",2024-10-14T04:55:28.225Z,172888172822500
"""Sai @ 0Y4I9d7s02"" raises to 6",2024-10-14T04:55:27.352Z,172888172735200
"""Taiyo @ oRLZGd29jc"" posts a big blind of 2",2024-10-14T04:55:24.468Z,172888172446805
"""Sai @ 0Y4I9d7s02"" posts a small blind of 1",2024-10-14T04:55:24.468Z,172888172446804
"Player stacks: #3 ""Sai @ 0Y4I9d7s02"" (172) | #7 ""Taiyo @ oRLZGd29jc"" (684)",2024-10-14T04:55:24.468Z,172888172446801
"-- starting hand #284 (id: yanmasfwjh4u)  (Pot Limit Omaha Hi) (dealer: ""Sai @ 0Y4I9d7s02"") --",2024-10-14T04:55:24.468Z,172888172446800
"-- ending hand #283 --",2024-10-14T04:55:21.557Z,172888172155702
"""Taiyo @ oRLZGd29jc"" collected 20 from pot",2024-10-14T04:55:21.557Z,172888172155701
"Uncalled bet of 15 returned to ""Taiyo @ oRLZGd29jc""",2024-10-14T04:55:21.557Z,172888172155700
"""Sai @ 0Y4I9d7s02"" folds",2024-10-14T04:55:20.743Z,172888172074300
"""Taiyo @ oRLZGd29jc"" bets 15",2024-10-14T04:55:16.578Z,172888171657800
"""Sai @ 0Y4I9d7s02"" checks",2024-10-14T04:55:12.574Z,172888171257400
"Turn: J♠, 3♠, Q♥ [4♥]",2024-10-14T04:55:11.644Z,172888171164400
"""Sai @ 0Y4I9d7s02"" calls 4",2024-10-14T04:55:10.791Z,172888171079100
"""Taiyo @ oRLZGd29jc"" bets 4",2024-10-14T04:55:08.677Z,172888170867700
